comparison,human_gse,mouse_gse,tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,human_title,mouse_title
human_mouse,GSE85935,GSE85627,0.34507021684562145,11,47.905879098957456,"['C0025914', 'C0025929', 'C0026809', 'C0086418', 'C1317909', 'C1331371', 'C1414197', 'C1455722', 'C3890878', 'C4318409', 'C4553518']",Mouse Dux is myotoxic and shares partial functional homology with its human paralog DUX4,Conserved roles for murine mDUX and human DUX4 in activating cleavage stage genes and MERVL/HERVL retrotransposons [RNA-Seq Mouse]
human_mouse,GSE84358,GSE78971,0.3450463219086555,10,35.56688512721185,"['C0008972', 'C0018017', 'C0557651', 'C0752248', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2979882']",RNA-seq of ASXL2 shRNA KD in SKNO-1 cells,Transcriptome of WT mouse embryonic stem cells
human_mouse,GSE87399,GSE101016,0.3450016826467357,5,35.15892879929055,"['C0021756', 'C0879590', 'C1149229', 'C1702044', 'C1705753']",Allergen-specific immunotherapy modulates the balance of circulating Tfh and Tfr cells,Dynamic regulation of T Follicular Regulatory (Tfr) cell responses by IL-2 during influenza infection
human_mouse,GSE36952,GSE33141,0.34491580886470014,46,191.0269175119817,"['C0008972', 'C0017260', 'C0018017', 'C0025663', 'C0025664', 'C0040649', 'C0162801', 'C0441889', 'C0449851', 'C0456079', 'C0557651', 'C0597298', 'C0599161', 'C0600596', 'C0681836', 'C0752248', 'C0871511', 'C0936012', 'C0947630', 'C1136156', 'C1136348', 'C1294197', 'C1449575', 'C1513372', 'C1519595', 'C1519941', 'C1522053', 'C1537811', 'C1546459', 'C1547707', 'C1561491', 'C1705923', 'C1709016', 'C2603343', 'C2930505', 'C2936269', 'C2936621', 'C2936622', 'C2936624', 'C2979882', 'C3178810', 'C4086963', 'C4723641', 'C4760607', 'C5551416', 'C5551417']",Transcriptome wide analysis of  classically  and alternatively activated macrophages,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and Nrl-/- Retinal Transcriptomes
human_mouse,GSE108094,GSE56284,0.3447852989247683,34,195.68921533788793,"['C0024706', 'C0025237', 'C0026183', 'C0026327', 'C0026609', 'C0026610', 'C0026847', 'C0026882', 'C0027884', 'C0040649', 'C0043116', 'C0085084', 'C0152109', 'C0221106', 'C0392756', 'C0393538', 'C0442805', 'C0596611', 'C1136156', 'C1367455', 'C1413052', 'C1415374', 'C1415376', 'C1420257', 'C1519595', 'C1700794', 'C1705285', 'C1706550', 'C2936622', 'C4024957', 'C4086963', 'C4284041', 'C4505109', 'C5236002']",Next Generation Sequencing of human SMA and healthy control Motor Neurons,Transcriptome profiling of severe spinal muscular atrophy mouse embryonic stem cell-derived motor neurons
human_mouse,GSE74886,GSE60731,0.3443456696350705,12,56.19451097080598,"['C0007589', 'C0205615', 'C0205618', 'C1159970', 'C1417683', 'C1417684', 'C1422201', 'C1518294', 'C1524083', 'C1561593', 'C4086963', 'C4760607']",RNA-Seq of the undifferentiated and differentiated SH-SY5Y cells,Regulation of chromatin accessibility and Zic binding at enhancers in the developing cerebellum
human_mouse,GSE43126,GSE106895,0.34415696980707744,7,25.338539860917518,"['C0752248', 'C1327760', 'C1449575', 'C1513400', 'C2936621', 'C2936622', 'C5552813']","Next Generation Sequencing Facilitates Quantitative Analysis of CNE1-mock, CNE1-BART1, CNE-BART3, CNE1-BART7 cells",Gene expression profiling of mouse macrophages following IRF2 knockdown
human_mouse,GSE94724,GSE55291,0.3441099993573466,10,43.20052393741865,"['C0162327', 'C0162801', 'C0185125', 'C0870325', 'C0917793', 'C1294197', 'C1533134', 'C1547755', 'C1947919', 'C4086963']",Transcriptome analysis of HCMV infected tissues,Noncoding RNA transcriptome analysis during cellular reprogramming
human_mouse,GSE85854,GSE58372,0.34402741081102506,5,18.149005800446893,"['C0752248', 'C1883559', 'C2700323', 'C5205215', 'C5444688']",Transcriptome analysis of alternative splicing events in WT and P-KO H9 cells,"Gene profile of aged Wt, miR-155-/-, miR-146a-/- and DKO CD4+ T cells"
human_mouse,GSE68395,GSE67135,0.3437736743520436,5,25.685908423224188,"['C0007589', 'C1159970', 'C1417683', 'C1417684', 'C1817634']",RNA-seq analysis of gene expression patterns during hESC neural differentiation,"miR-124, -128 and -137 orchestrate neural differentiation by acting on overlapping gene sets containing a highly connected transcription factor network"
human_mouse,GSE45258,GSE103958,0.3435636327967281,7,36.95880571576525,"['C0002199', 'C0083028', 'C1099168', 'C1568206', 'C3539881', 'C4086963', 'C4760607']","RNA-seq analysis of HT-29, MCF10A, and MDA-MB-436 cells",Transcript dynamics in classically and alternatively activated macrophages
human_mouse,GSE78236,GSE109125,0.3433769185050994,9,34.46121122820443,"['C0033137', 'C0205225', 'C0439612', 'C1335497', 'C1511726', 'C1546437', 'C3245479', 'C3714741', 'C5679898']",Comparison of HCC cell lines and primary HCCs-RNAseq data,ImmGen ULI: Systemwide RNA-seq profiles (#1)
human_mouse,GSE79724,GSE78902,0.34328266838728505,22,102.98325163184157,"['C0004793', 'C0008630', 'C0017272', 'C0017337', 'C0023621', 'C0023622', 'C0023625', 'C0034754', 'C0035668', 'C0079429', 'C0162326', 'C0162327', 'C0439064', 'C0444686', 'C0872147', 'C1417679', 'C1417735', 'C1441506', 'C1519249', 'C3853789', 'C3858752', 'C5544437']",RNA-Seq analysis of NKX2.2 knockdown in human pancreatic islets,RNAseq analysis of the colon of intestine-specific adult Nkx2.2 mutant mice
human_mouse,GSE77466,GSE59017,0.3432734859986592,54,211.4282745613843,"['C0002778', 'C0008630', 'C0008972', 'C0010992', 'C0012737', 'C0017262', 'C0017337', 'C0018017', 'C0025663', 'C0025664', 'C0079429', 'C0162801', 'C0171406', 'C0185117', 'C0205396', 'C0333288', 'C0370079', 'C0439855', 'C0449851', 'C0552545', 'C0557651', 'C0681836', 'C0752248', 'C0814926', 'C0871511', 'C0872262', 'C0920317', 'C0936012', 'C0947630', 'C1294197', 'C1417679', 'C1513400', 'C1519941', 'C1522740', 'C1524024', 'C1550043', 'C1561491', 'C1704241', 'C1705923', 'C1710679', 'C1880022', 'C1881045', 'C2245017', 'C2603343', 'C2936624', 'C3640979', 'C3714634', 'C3858752', 'C4086963', 'C4723641', 'C4760607', 'C5236074', 'C5552813', 'C5667317']",A comparison of gene expression between lesional and non-lesional derived keratinocytes of Hailey-Hailey disease patients.,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and dKO round spermatids Transcriptomes
human_mouse,GSE84944,GSE53249,0.34321277946438244,13,58.97238328594977,"['C0026661', 'C0035696', 'C0205409', 'C0750927', 'C0887945', 'C0887955', 'C1424999', 'C1548221', 'C1764827', 'C1970415', 'C2351322', 'C3898448', 'C4706387']",N6-methyladenosine (m6A) sequencing of messenger RNAs in acute myeloid leukemia (AML) cells with and without knockdown of FTO,"Transcriptomics analysis of gene expression in normal and FTO, METTL3 deficient Mouse embryo fibroblast 3T3-L1 pre-adipocytes"
human_mouse,GSE48286,GSE81885,0.34318999488113344,7,23.989197848050782,"['C0009932', 'C0243148', 'C0308718', 'C0728976', 'C1547100', 'C4086963', 'C4760607']",High-throughput sequencing of PROMPT-enriched samples.,Impact of Runx3 deficiency on mature CD8 T cell responses [RNA-seq]
human_mouse,GSE85783,GSE96972,0.3430785196061673,9,48.35299108589743,"['C0015350', 'C0079323', 'C0932050', 'C1323260', 'C1333497', 'C1417215', 'C3889469', 'C4086963', 'C4760607']",Laminin-guided highly efficient endothelial commitment from human pluripotent stem cells [Single Cell RNA-Seq],RNA-seq of B16-F10 cells cultured on the ECM of SMCs treated with siRNA and B16-F10 tumor conditioned media
human_mouse,GSE59987,GSE71744,0.34293989874771164,19,91.0750191428428,"['C0017262', 'C0025723', 'C0049308', 'C0185117', 'C0376452', 'C0598864', 'C0599874', 'C1157104', 'C1157132', 'C1428863', 'C1511680', 'C2755352', 'C2911684', 'C2987138', 'C3536933', 'C3547209', 'C3548902', 'C3854321', 'C4699379']",TET1 regulates hypoxia-induced epithelial-mesenchymal transition through DNA demethylation (RNA-Seq),Lineage-specific functions of TET1 in the post-implantation mouse embryo
human_mouse,GSE48230,GSE76130,0.3425237740673865,12,74.0291425619131,"['C0025646', 'C0162415', 'C0205263', 'C0225339', 'C1257975', 'C1334699', 'C1417123', 'C1419433', 'C1513143', 'C1550543', 'C1704823', 'C3178844']",Transcription factors OVOL1 and OVOL2 induce the mesenchymal to epithelial transition in human cancer,Alternative routes to induced pluripotent stem cells revealed by reprogramming of neural lineage
human_mouse,GSE79666,GSE78272,0.3424972421984166,31,154.68100037351064,"['C0008972', 'C0017337', 'C0019829', 'C0020179', 'C0027746', 'C0079429', 'C0086418', 'C0252274', 'C0443147', 'C0524851', 'C0557651', 'C0752248', 'C0947630', 'C1285162', 'C1327760', 'C1415504', 'C1420214', 'C1449575', 'C1513400', 'C1562945', 'C1705923', 'C1867440', 'C2603343', 'C2936739', 'C2982389', 'C3273225', 'C3814032', 'C3899989', 'C4086963', 'C4255255', 'C4318409']",Transcriptome sequencing reveals aberrant alternative splicing in Huntington's disease,Transcriptome profiling in knock-in mouse models of Huntington's disease (cortex_mRNA).
human_mouse,GSE79666,GSE78270,0.3424972421984166,31,154.68100037351064,"['C0008972', 'C0017337', 'C0019829', 'C0020179', 'C0027746', 'C0079429', 'C0086418', 'C0252274', 'C0443147', 'C0524851', 'C0557651', 'C0752248', 'C0947630', 'C1285162', 'C1327760', 'C1415504', 'C1420214', 'C1449575', 'C1513400', 'C1562945', 'C1705923', 'C1867440', 'C2603343', 'C2936739', 'C2982389', 'C3273225', 'C3814032', 'C3899989', 'C4086963', 'C4255255', 'C4318409']",Transcriptome sequencing reveals aberrant alternative splicing in Huntington's disease,Transcriptome profiling in knock-in mouse models of Huntington's disease (cerebellum_mRNA).
human_mouse,GSE79666,GSE78274,0.3424972421984166,31,154.68100037351064,"['C0008972', 'C0017337', 'C0019829', 'C0020179', 'C0027746', 'C0079429', 'C0086418', 'C0252274', 'C0443147', 'C0524851', 'C0557651', 'C0752248', 'C0947630', 'C1285162', 'C1327760', 'C1415504', 'C1420214', 'C1449575', 'C1513400', 'C1562945', 'C1705923', 'C1867440', 'C2603343', 'C2936739', 'C2982389', 'C3273225', 'C3814032', 'C3899989', 'C4086963', 'C4255255', 'C4318409']",Transcriptome sequencing reveals aberrant alternative splicing in Huntington's disease,Transcriptome profiling in knock-in mouse models of Huntington's disease (striatum_mRNA).
human_mouse,GSE79666,GSE76752,0.3424972421984166,31,154.68100037351064,"['C0008972', 'C0017337', 'C0019829', 'C0020179', 'C0027746', 'C0079429', 'C0086418', 'C0252274', 'C0443147', 'C0524851', 'C0557651', 'C0752248', 'C0947630', 'C1285162', 'C1327760', 'C1415504', 'C1420214', 'C1449575', 'C1513400', 'C1562945', 'C1705923', 'C1867440', 'C2603343', 'C2936739', 'C2982389', 'C3273225', 'C3814032', 'C3899989', 'C4086963', 'C4255255', 'C4318409']",Transcriptome sequencing reveals aberrant alternative splicing in Huntington's disease,Transcriptome profiling in knock-in mouse models of Huntington's disease. [gonadal adipose mRNA]
human_mouse,GSE79666,GSE78273,0.3424972421984166,31,154.68100037351064,"['C0008972', 'C0017337', 'C0019829', 'C0020179', 'C0027746', 'C0079429', 'C0086418', 'C0252274', 'C0443147', 'C0524851', 'C0557651', 'C0752248', 'C0947630', 'C1285162', 'C1327760', 'C1415504', 'C1420214', 'C1449575', 'C1513400', 'C1562945', 'C1705923', 'C1867440', 'C2603343', 'C2936739', 'C2982389', 'C3273225', 'C3814032', 'C3899989', 'C4086963', 'C4255255', 'C4318409']",Transcriptome sequencing reveals aberrant alternative splicing in Huntington's disease,Transcriptome profiling in knock-in mouse models of Huntington's disease (liver_mRNA).
human_mouse,GSE71993,GSE47703,0.3423790611348896,5,25.054134212951396,"['C0205615', 'C0443199', 'C1549478', 'C1705242', 'C4554467']",Differential gene expression profiling of MIHA cells transfected with C-terminal truncated HBx mutants,Differential programming of B cells in Aicda-/- mice [RNA-Seq]
human_mouse,GSE60833,GSE79739,0.34214886357247304,16,81.7173438615681,"['C0015259', 'C0015260', 'C0180776', 'C0242692', 'C0452240', 'C0752248', 'C0871261', 'C1522704', 'C1546780', 'C1550659', 'C1704336', 'C1704632', 'C1706817', 'C2911692', 'C3178810', 'C4242602']",Dynamics of the human skeletal muscle transcriptome in response to exercise training - part 2,Enhancer and transcriptomic changes in skeletal muscles in response to physical exercise
human_mouse,GSE71261,GSE84945,0.34206630553346207,12,46.02263482168234,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2936621', 'C2936622', 'C2979882', 'C4330825']",Next Generation Sequencing Facilitates Quantitative Analysis of PBX3 Regulated Transcriptomes,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and FXRalpha-/- testicular Transcriptomes
human_mouse,GSE83637,GSE86901,0.3418981602656535,11,47.09156119144894,"['C0014520', 'C0086418', 'C0221920', 'C0752248', 'C0876956', 'C3496194', 'C4086963', 'C4318409', 'C4521390', 'C4760607', 'C5552712']",RNA-seq transcriptome analysis of epidermal CD8+CD103+CD49a+ and CD8+CD103+CD49- T cells from healthy human skin,Evolutionary re-wiring of p63 regulatory landscape has both epigenetic and transcriptomic implications and is the underlying cause for epidermal differences between mouse and human [RNA-seq]
human_mouse,GSE34448,GSE36025,0.34184399675116106,22,117.78886337260063,"['C0013447', 'C0022877', 'C0324431', 'C0332158', 'C0332281', 'C0337611', 'C0348080', 'C0392367', 'C0681814', 'C1511726', 'C1517586', 'C1522634', 'C1546437', 'C1705253', 'C1705415', 'C1707908', 'C1708634', 'C1825793', 'C2700640', 'C3245479', 'C3245509', 'C3714741']",RNA Subcellular CAGE Localization from ENCODE/RIKEN,Long RNA-seq from ENCODE/Cold Spring Harbor Lab
human_mouse,GSE104310,GSE85098,0.34169851210004587,7,43.06844256951818,"['C0280604', 'C1825268', 'C1864736', 'C2239176', 'C3273762', 'C3539633', 'C4289845']",Gene Expression Profile of human hepatocellular carcinoma by RNA sequencing,Expression data from AEG-1fl/fl and AEG-1DHEP mice which have conditional hepatocyte-specific knockout of AEG-1 (Astrocyte elevated gene 1)
human_mouse,GSE84531,GSE66828,0.34163882821055225,8,28.815388974242175,"['C0004793', 'C0162326', 'C0162327', 'C0392747', 'C0443172', 'C0679846', 'C1519249', 'C3853789']",RNAseq from disomic and trisomic T cells and monocytes,Amydala transcriptome changes in germ-free mice
human_mouse,GSE51984,GSE81230,0.341512023948534,5,19.5032370914291,"['C0001675', 'C0683572', 'C0751606', 'C1706450', 'C4323874']",RNA-Seq analysis of human adult peripheral blood populations,RNAseq of microglia from Rab7 Mutants & Control and Wild-Type mice
human_mouse,GSE50582,GSE53244,0.34149547788664164,24,118.25136439808969,"['C0004793', 'C0011155', 'C0017272', 'C0023621', 'C0023622', 'C0023625', 'C0034754', 'C0162326', 'C0162327', 'C0205166', 'C0205307', 'C0221097', 'C0872147', 'C0936012', 'C1424999', 'C1444754', 'C1519249', 'C1550457', 'C1550469', 'C1551394', 'C1553386', 'C1706316', 'C1708639', 'C3853789']",Transcriptomics analysis of gene expression in normal and METTL3 or WTAP deficient Human HeLa cells,"m6a peak analysis in normal, FTO deficient and five stages of adipogenesis (D-2/0/2/5/10) in Mouse embryo fibroblast 3T3-L1 pre-adipocytes"
human_mouse,GSE59987,GSE67245,0.34137267559802337,24,105.1350716765905,"['C0017262', 'C0025723', 'C0049308', 'C0185117', 'C0376452', 'C0598864', 'C0871261', 'C1157104', 'C1157132', 'C1428863', 'C1511680', 'C1704632', 'C1706817', 'C2350567', 'C2755352', 'C2911684', 'C2911692', 'C2987138', 'C3536933', 'C3547209', 'C3548902', 'C3844738', 'C3854321', 'C4699379']",TET1 regulates hypoxia-induced epithelial-mesenchymal transition through DNA demethylation (RNA-Seq),The role of Tet3 in regulating gene expression in response to global synaptic activity changes
human_mouse,GSE106545,GSE67374,0.341068901104282,25,95.84927777089509,"['C0008972', 'C0018017', 'C0557651', 'C0752248', 'C0947630', 'C1513372', 'C1546459', 'C1705923', 'C1883559', 'C2603343', 'C2700323', 'C2930505', 'C2936269', 'C2936621', 'C2936622', 'C2979882', 'C3178810', 'C4086963', 'C4330825', 'C4331207', 'C4527431', 'C4760607', 'C5205215', 'C5444688', 'C5555096']",Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and AXL-/- astrocytes Transcriptomes,"Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type, 4L;C* and Isofagamine treated 4L;C* region specifics mouse  brain Transcriptomes (RNA-Seq)"
human_mouse,GSE55048,GSE65665,0.340986961225211,16,91.01719736834727,"['C0026882', 'C0596611', 'C0752248', 'C1332803', 'C1427294', 'C1511111', 'C1531189', 'C1705285', 'C1864736', 'C1880022', 'C2239176', 'C3273762', 'C4289845', 'C4505109', 'C4684436', 'C5205169']",Transcriptomic characterization of Hepatocellular Carcinoma with CTNNB1 mutation,Gene expression profiling of effect of Yap inhibition in a genetically engineered mouse model of hepatocellular carcinoma
human_mouse,GSE30222,GSE86366,0.3408552014655335,5,18.001079285929595,"['C0006104', 'C0153633', 'C4086963', 'C4266577', 'C4760607']",RNA-seq of brain and various cell lines,Neuronal activity modifies the chromatin accessibility landscape in the adult brain (RNA-Seq)
human_mouse,GSE82207,GSE76095,0.34078627645579107,11,67.61588960036403,"['C0007102', 'C0009368', 'C0021852', 'C0021853', 'C0153425', 'C0238196', 'C0545833', 'C2684091', 'C3888384', 'C4071907', 'C4086963']",Total RNA sequencing of WT intestinal orgaonids.,CFTR is a tumor suppressor gene in murine and human intestinal cancer [RNA-seq]
